id,size,Relative Time (s),time_spent,Access Type
643,0.004831314086914,22199,0,1
4742,16.308959007263184,22200,0,1
397,0.0497074127197265,22203,0,1
625,0.0506057739257812,22207,0,1
643,0.004831314086914,22214,0,1
633,0.0492095947265625,22221,0,1
4769,0.0407123565673828,22223,0,2
480,0.0484428405761718,22225,0,1
4770,8.757537841796875,22225,0,2
643,0.004831314086914,22227,0,1
4771,67984.80194759369,22227,0,2
4772,12534.907400131226,22229,0,2
146,0.0005760192871093,22230,0,1
4773,0.0447196960449218,22231,0,2
153,9.1552734375e-05,22231,0,1
1034,49.31223201751709,22232,0,2
688,0.0299606323242187,22232,0,2
4668,0.000619888305664,22232,0,1
4774,1.442331314086914,22233,0,2
643,0.004831314086914,22238,0,1
4775,2.7488832473754883,22241,0,2
4777,4172.785892486572,22241,0,2
4776,1.0561399459838867,22241,0,2
1035,5313.383677482605,22243,0,2
689,0.0031719207763671,22243,0,2
1036,0.0039520263671875,22244,0,2
30,9.5367431640625e-07,22248,0,1
690,0.002227783203125,22248,0,2
4778,0.0418109893798828,22251,0,2
4779,35.341795921325684,22252,0,2
449,0.048929214477539,22254,0,1
4780,197.39394855499268,22269,0,2
30,9.5367431640625e-07,22272,0,1
52,0.0,22272,0,1
691,0.0457191467285156,22274,0,2
4781,0.000518798828125,22274,0,2
3813,1399.115993499756,22280,0,1
1037,48.19564628601074,22287,0,2
643,0.004831314086914,22288,0,1
692,0.0467891693115234,22290,0,2
633,0.0492095947265625,22292,0,1
693,12.73449993133545,22295,0,2
4782,13.436336517333984,22297,0,2
4668,0.000619888305664,22297,0,1
536,0.0453300476074218,22306,0,1
4783,23991.96743869781,22306,0,2
4784,3180.207543373108,22306,0,2
4785,4.0596113204956055,22308,0,2
164,9.918212890625e-05,22309,0,1
643,0.004831314086914,22311,0,1
4786,12.294647216796877,22312,0,2
694,0.0046768188476562,22318,0,2
4787,16.957365036010742,22318,0,2
695,0.0463027954101562,22319,0,2
4788,23739.895226478577,22322,0,2
4789,0.0547695159912109,22323,0,2
4790,0.2518844604492187,22327,0,2
4791,0.7491111755371094,22330,0,2
54,4.037049293518066,22330,0,1
4792,226.64152812957764,22332,0,2
4793,725.9042348861694,22334,0,2
666,0.0444545745849609,22334,0,1
4794,244.8299379348755,22336,0,2
4795,0.0547914505004882,22349,0,2
1038,6.812371253967285,22349,0,2
643,0.004831314086914,22351,0,1
4796,0.0006179809570312,22354,0,2
425,0.0494155883789062,22358,0,1
625,0.0047512054443359,22359,0,1
696,0.0042781829833984,22363,0,2
637,0.0399799346923828,22367,0,1
4781,0.000518798828125,22367,0,1
697,0.0023117065429687,22368,0,2
633,0.0492095947265625,22369,0,1
4797,0.0612592697143554,22373,0,2
698,0.0004730224609375,22373,0,2
4798,1741505.2704000473,22374,0,2
243,9.5367431640625e-05,22378,0,1
699,0.0398826599121093,22380,0,2
643,0.004831314086914,22381,0,1
4799,25.19928741455078,22385,0,2
4800,0.1624298095703125,22387,0,2
700,0.0394935607910156,22390,0,2
4801,871.1101818084717,22390,0,2
701,0.004673957824707,22391,0,2
702,0.0032615661621093,22396,0,2
4796,0.0006179809570312,22401,0,1
704,0.0001583099365234,22401,0,2
4802,0.0547199249267578,22401,0,2
703,0.0330734252929687,22401,0,2
4804,845.8756484985352,22408,0,2
705,0.0047550201416015,22408,0,2
4803,0.5816679000854492,22408,0,2
681,0.0312252044677734,22410,0,1
706,0.0257778167724609,22417,0,2
705,0.0047550201416015,22419,0,1
1039,0.3049545288085937,22423,0,2
707,0.0292797088623046,22424,0,2
708,0.0045204162597656,22426,0,2
4805,523482.8689222336,22428,0,2
4806,11.179041862487791,22429,0,2
709,0.0003185272216796,22429,0,2
415,0.0309333801269531,22434,0,1
653,0.0047531127929687,22436,0,1
4807,229708.9576921463,22441,0,2
4808,11.578398704528809,22443,0,2
4809,17.602827072143555,22443,0,2
4810,1.8164396286010744,22445,0,2
4811,0.0005178451538085,22447,0,2
1040,0.8960866928100586,22448,0,2
1041,1.938385009765625,22452,0,2
4763,6186.342360496521,22452,0,1
393,0.0496101379394531,22464,0,1
710,9.29245376586914,22466,0,2
633,0.0492095947265625,22473,0,1
711,0.0048332214355468,22473,0,2
712,108.63398170471191,22474,0,2
542,0.0443572998046875,22476,0,1
1042,0.6668405532836914,22476,0,2
4812,0.000823974609375,22476,0,2
4763,6186.342360496521,22477,0,1
4763,6186.342360496521,22477,0,1
713,0.0038890838623046,22478,0,2
4813,0.3583517074584961,22481,0,2
30,9.5367431640625e-07,22481,0,1
403,0.0348243713378906,22483,0,1
23,0.0094547271728515,22483,0,1
1043,0.6817855834960938,22483,0,2
470,0.0,22485,0,1
625,0.0506057739257812,22485,0,1
4814,9257.148379325869,22485,0,2
714,0.0041275024414062,22485,0,2
669,0.0100421905517578,22489,0,1
559,0.0297660827636718,22492,0,1
705,0.0047550201416015,22494,0,1
4817,0.0107288360595703,22497,0,2
4815,0.0060930252075195,22497,0,2
4816,0.0042991638183593,22497,0,2
4818,0.0066986083984375,22498,0,2
4819,0.0082302093505859,22504,0,2
4819,0.0082302093505859,22504,0,1
4820,0.005502700805664,22504,0,2
30,9.5367431640625e-07,22507,0,1
4821,0.0538034439086914,22508,0,2
695,0.0463027954101562,22509,0,1
4822,296.97547912597656,22512,0,2
715,0.0242214202880859,22515,0,2
4823,3340.1620922088623,22519,0,2
4806,11.179041862487791,22523,0,1
711,0.0048332214355468,22524,0,1
4824,11.991666793823242,22527,0,2
4825,0.0447206497192382,22529,0,2
4826,181746.40283870697,22530,0,2
4763,6186.342360496521,22531,0,1
4827,181746.3873205185,22532,0,2
711,0.0048332214355468,22533,0,1
4828,181746.38754367828,22533,0,2
4829,0.2240257263183593,22535,0,2
4830,0.0114126205444335,22538,0,2
4831,12.48020362854004,22538,0,2
4832,0.0049095153808593,22539,0,2
716,0.0041217803955078,22540,0,2
4833,0.0099363327026367,22543,0,2
4834,0.2203044891357422,22544,0,2
4835,1.6060991287231443,22545,0,2
4836,0.0089130401611328,22546,0,2
626,17461.45647239685,22547,0,1
4837,181746.387298584,22547,0,2
393,0.0496101379394531,22547,0,1
717,0.0045185089111328,22549,0,2
4811,0.0005178451538085,22550,0,1
718,197.46812534332275,22550,0,2
1044,50.05256843566895,22552,0,2
4838,8412918.48917389,22553,0,2
4839,37986.67777633667,22556,0,2
719,0.0279178619384765,22557,0,2
4840,2411031.195130348,22557,0,2
633,0.0492095947265625,22557,0,1
711,0.0048332214355468,22558,0,1
720,0.0023784637451171,22562,0,2
4841,0.006805419921875,22562,0,2
4842,0.0533952713012695,22564,0,2
4843,0.3820343017578125,22565,0,2
4844,0.0525836944580078,22567,0,2
54,4.037049293518066,22570,0,1
648,0.0459136962890625,22572,0,1
4845,0.0076379776000976,22572,0,2
4846,181746.4035730362,22574,0,2
4848,2311425.862016678,22576,0,2
4847,181746.3894901276,22576,0,2
542,0.0443572998046875,22589,0,1
711,0.0048332214355468,22590,0,1
721,0.002542495727539,22594,0,2
722,0.0322952270507812,22598,0,2
4806,11.179041862487791,22600,0,1
723,0.0044403076171875,22602,0,2
1045,4.104901313781738,22603,0,2
724,0.0282096862792968,22605,0,2
725,0.002054214477539,22606,0,2
4849,0.028482437133789,22607,0,2
4850,110352.57793903352,22611,0,2
82,8.20159912109375e-05,22613,0,1
515,0.0213031768798828,22613,0,1
4851,17.006879806518555,22614,0,2
726,0.0027809143066406,22614,0,2
4852,0.1921815872192382,22614,0,2
1046,0.0048246383666992,22615,0,2
154,7.43865966796875e-05,22616,0,1
633,0.0492095947265625,22616,0,1
87,0.0001201629638671,22618,0,1
1047,0.0051517486572265,22619,0,2
113,9.34600830078125e-05,22621,0,1
681,0.0312252044677734,22622,0,1
705,0.0047550201416015,22623,0,1
299,0.0498046875,22627,0,1
727,0.0164394378662109,22627,0,2
4853,0.0013580322265625,22628,0,2
4854,0.0059967041015625,22630,0,2
728,0.0085601806640625,22632,0,2
711,0.0048332214355468,22640,0,1
729,0.0425090789794921,22643,0,2
243,9.5367431640625e-05,22644,0,1
4855,57829.30940055847,22645,0,2
1048,0.0048255920410156,22651,0,2
4856,2.205946922302246,22652,0,2
730,0.0371589660644531,22655,0,2
4857,0.0979938507080078,22656,0,2
4858,0.0371856689453125,22660,0,2
4859,189625.37762069705,22661,0,2
731,0.0397853851318359,22662,0,2
4861,382.5022468566895,22667,0,2
4860,3026.3125524520874,22667,0,2
1049,0.0165281295776367,22669,0,2
711,0.0048332214355468,22671,0,1
4862,0.0057878494262695,22671,0,2
732,0.0284042358398437,22672,0,2
838,0.0494155883789062,22673,0,1
4863,9.849336624145508,22676,0,2
633,0.0492095947265625,22677,0,1
711,0.0048332214355468,22678,0,1
733,0.0293769836425781,22682,0,2
4864,0.1114568710327148,22684,0,2
734,6.9312744140625,22685,0,2
4865,0.4512481689453125,22691,0,2
1050,0.0029830932617187,22691,0,2
668,0.0325870513916015,22691,0,1
705,0.0047550201416015,22691,0,1
4866,0.0076274871826171,22698,0,2
166,0.0505218505859375,22705,0,1
1048,0.0048255920410156,22706,0,1
735,0.0464000701904296,22706,0,2
1051,0.0002298355102539,22707,0,2
4868,230189.4386615753,22712,0,2
4867,327060.79688739777,22712,0,2
736,118.92297458648682,22718,0,2
737,0.0426063537597656,22720,0,2
711,0.0048332214355468,22720,0,1
682,0.0429954528808593,22733,0,1
4806,11.179041862487791,22733,0,1
1052,1.5527677536010742,22734,0,2
711,0.0048332214355468,22734,0,1
633,0.0492095947265625,22734,0,1
626,17461.45647239685,22737,0,1
738,0.0036487579345703,22740,0,2
30,9.5367431640625e-07,22742,0,1
4869,906.9364423751832,22742,0,2
739,0.0017433166503906,22745,0,2
52,0.0,22746,0,1
30,9.5367431640625e-07,22746,0,1
4870,1.9698972702026367,22746,0,2
740,0.0409526824951171,22747,0,2
1053,101.49483680725098,22750,0,2
4871,0.2565326690673828,22750,0,2
741,0.0160503387451171,22752,0,2
711,0.0048332214355468,22756,0,1
4872,6.036379814147949,22757,0,2
742,0.010894775390625,22758,0,2
4873,617546.7514896393,22758,0,2
4874,60.2276668548584,22761,0,2
743,0.0018997192382812,22761,0,2
4875,0.0030946731567382,22762,0,2
52,0.0,22767,0,1
744,0.0392017364501953,22767,0,2
1054,0.3614053726196289,22768,0,2
4876,1151.3720979690552,22770,0,2
4877,1.4035539627075195,22772,0,2
4878,0.0644845962524414,22775,0,2
711,0.0048332214355468,22776,0,1
4879,0.1701831817626953,22776,0,2
4880,3290.7054767608643,22778,0,2
528,0.0448436737060546,22782,0,1
4763,6186.342360496521,22783,0,1
745,0.0046005249023437,22784,0,2
52,0.0,22786,0,1
4881,0.1022863388061523,22787,0,2
633,0.0492095947265625,22787,0,1
746,26.20609760284424,22788,0,2
703,0.0330734252929687,22790,0,1
4763,6186.342360496521,22790,0,1
4857,0.0979938507080078,22791,0,1
4882,0.0079870223999023,22794,0,2
1055,0.3799495697021484,22795,0,2
747,0.0253887176513671,22797,0,2
711,0.0048332214355468,22798,0,1
748,0.0076847076416015,22802,0,2
749,0.003173828125,22803,0,2
4883,0.0254154205322265,22807,0,2
4884,0.2573146820068359,22808,0,2
705,0.0047550201416015,22809,0,1
514,0.0355052947998046,22811,0,1
750,0.0012683868408203,22814,0,2
54,4.037049293518066,22816,0,1
4885,4335.166396141052,22816,0,2
751,0.0296688079833984,22818,0,2
698,0.0004730224609375,22819,0,1
752,0.0042839050292968,22824,0,2
4886,0.0557155609130859,22825,0,2
753,0.032684326171875,22826,0,2
1056,0.000864028930664,22827,0,2
1978,0.0261764526367187,22833,0,1
745,0.0046005249023437,22833,0,1
4887,0.2118091583251953,22835,0,2
4888,12521.897791862488,22835,0,2
4806,11.179041862487791,22836,0,1
633,0.0492095947265625,22836,0,1
4889,522.9373617172241,22837,0,2
4890,44.25329208374024,22838,0,2
754,0.0449409484863281,22839,0,2
4891,0.0020685195922851,22842,0,2
755,13.114012718200684,22843,0,2
4892,18780.80302619934,22843,0,2
711,0.0048332214355468,22845,0,1
1053,101.49483680725098,22848,0,1
756,0.0369644165039062,22849,0,2
757,0.0025444030761718,22850,0,2
1057,0.0009422302246093,22850,0,2
4893,0.8084621429443359,22851,0,2
758,0.0226650238037109,22856,0,2
759,0.0028457641601562,22857,0,2
4894,533.4830598831177,22858,0,2
4895,116513.04995632172,22860,0,2
4896,0.1553363800048828,22861,0,2
154,7.43865966796875e-05,22862,0,1
760,0.0214004516601562,22863,0,2
705,0.0047550201416015,22864,0,1
4887,0.2118091583251953,22868,0,1
4763,6186.342360496521,22868,0,1
1058,0.0036754608154296,22870,0,2
761,0.0038833618164062,22871,0,2
4897,237.364013671875,22874,0,2
762,0.034921646118164,22874,0,2
4898,0.001626968383789,22876,0,2
49,0.0001678466796875,22877,0,1
745,0.0046005249023437,22878,0,1
763,0.0337543487548828,22883,0,2
764,0.0038108825683593,22884,0,2
633,0.0492095947265625,22886,0,1
765,0.0009479522705078,22889,0,2
766,0.0215950012207031,22890,0,2
767,0.0009441375732421,22893,0,2
4899,181746.387260437,22894,0,2
768,469.82356548309326,22895,0,2
626,17461.45647239685,22896,0,1
1059,0.0010452270507812,22896,0,2
769,0.0214977264404296,22897,0,2
770,0.0041236877441406,22900,0,2
4900,603.1218042373657,22904,0,2
4901,0.0017642974853515,22904,0,2
4902,0.0027809143066406,22905,0,2
771,0.0010299682617187,22905,0,2
4903,3.808506965637207,22906,0,2
568,0.0351161956787109,22908,0,1
4799,25.19928741455078,22908,0,1
1060,0.0009832382202148,22914,0,2
711,0.0048332214355468,22916,0,1
4904,0.0345726013183593,22916,0,2
4905,733.2770948410034,22917,0,2
4906,379.2073860168457,22918,0,2
667,0.0436763763427734,22921,0,1
4806,11.179041862487791,22922,0,1
4907,798.844220161438,22923,0,2
705,0.0047550201416015,22924,0,1
4908,0.0012779235839843,22929,0,2
772,0.0015068054199218,22929,0,2
633,0.0492095947265625,22931,0,1
711,0.0048332214355468,22946,0,1
4910,103.2357873916626,22948,0,2
4909,751.4314565658569,22948,0,2
4911,0.0011367797851562,22949,0,2
773,11.116089820861816,22954,0,2
676,0.0046749114990234,22955,0,1
30,9.5367431640625e-07,22955,0,1
4912,0.8115930557250977,22956,0,2
4913,110159.09827041626,22958,0,2
4914,114501.55186462402,22960,0,2
1053,101.49483680725098,22960,0,1
427,0.0498046875,22964,0,1
466,0.0308361053466796,22971,0,1
711,0.0048332214355468,22978,0,1
4806,11.179041862487791,22980,0,1
4915,0.0007915496826171,22981,0,2
4916,0.0088462829589843,22982,0,2
30,9.5367431640625e-07,22983,0,1
774,0.0023727416992187,22983,0,2
4917,57231.28120613098,22984,0,2
775,0.0011920928955078,22988,0,2
776,0.0480537414550781,22989,0,2
4918,1555.3639755249023,22991,0,2
777,0.0024604797363281,22992,0,2
4919,701.8721990585327,22994,0,2
4920,738.8457832336426,22995,0,2
778,0.0205249786376953,22996,0,2
779,0.0026893615722656,22997,0,2
4921,0.7585668563842773,22997,0,2
4922,666.2098789215088,22998,0,2
633,0.0492095947265625,22999,0,1
4924,668.5035753250122,23001,0,2
4923,61502.82344913483,23001,0,2
711,0.0048332214355468,23004,0,1
730,0.0371589660644531,23006,0,1
780,0.0018177032470703,23008,0,2
1061,0.008981704711914,23013,0,2
4925,11671.348776817322,23015,0,2
661,0.0464973449707031,23022,0,1
4926,665.4444799423218,23024,0,2
4927,703.9987297058105,23027,0,2
626,17461.45647239685,23032,0,1
4928,533.1048889160156,23035,0,2
4806,11.179041862487791,23036,0,1
4929,0.001129150390625,23036,0,2
4930,0.000497817993164,23041,0,2
674,0.0461082458496093,23042,0,1
54,4.037049293518066,23046,0,1
4931,0.0005397796630859,23046,0,2
4932,0.0085411071777343,23047,0,2
672,0.0423145294189453,23051,0,1
65,9.1552734375e-05,23057,0,1
146,0.0005760192871093,23060,0,1
45,5.91278076171875e-05,23061,0,1
4910,103.2357873916626,23062,0,1
1053,101.49483680725098,23063,0,1
528,0.0448436737060546,23066,0,1
781,0.0227622985839843,23076,0,2
633,0.0492095947265625,23077,0,1
45,5.91278076171875e-05,23087,0,1
4933,0.0027923583984375,23088,0,2
4934,128.74167346954346,23092,0,2
8,8.96453857421875e-05,23092,0,1
4806,11.179041862487791,23098,0,1
4935,0.0050029754638671,23099,0,2
498,0.0439682006835937,23101,0,1
4936,0.0081815719604492,23101,0,2
4937,678.7813959121704,23101,0,2
4869,906.9364423751832,23108,0,1
782,0.02490234375,23117,0,2
45,5.91278076171875e-05,23126,0,1
735,0.0464000701904296,23128,0,1
4938,0.0005369186401367,23128,0,2
4939,108.27746963500977,23128,0,2
4940,15.088104248046877,23129,0,2
4941,5.649181365966797,23131,0,2
4942,0.41229248046875,23131,0,2
4943,30834.47093486786,23132,0,2
4944,279721.5140361786,23133,0,2
164,9.918212890625e-05,23133,0,1
146,0.0005760192871093,23138,0,1
4945,161125.81689929962,23140,0,2
4946,0.0017728805541992,23141,0,2
783,0.0476646423339843,23148,0,2
784,2.7150096893310547,23151,0,2
4947,1.481557846069336,23153,0,2
4948,144268.34785366058,23154,0,2
147,0.0001220703125,23156,0,1
4806,11.179041862487791,23158,0,1
4948,144268.34785366058,23158,0,1
679,0.0387153625488281,23158,0,1
163,0.009918212890625,23161,0,1
633,0.0492095947265625,23161,0,1
4949,1937.842567443848,23161,0,2
45,5.91278076171875e-05,23161,0,1
4950,446514.8388729096,23164,0,2
4951,0.0030698776245117,23172,0,2
406,0.0487346649169921,23193,0,1
30,9.5367431640625e-07,23195,0,1
4869,906.9364423751832,23197,0,1
4952,1.713298797607422,23198,0,2
1053,101.49483680725098,23198,0,1
4953,13.52502155303955,23204,0,2
4954,0.0006237030029296,23207,0,2
